,id,name,rating_kp,rating_imdb,votes_kp,votes_imdb,year,genre,director,director_id,countries
39,652088,Курьер из «Рая»,5.898,5.4,46955,360,2013,"комедия, приключения",Михаил Хлебородов,573161,Россия
40,40804,Ты у меня одна,7.978,7.1,57994,503,1993,драма,Дмитрий Астрахан,236566,Россия
41,1009491,Отрыв,5.466,4.6,44880,2351,2018,триллер,Тигран Саакян,4113253,Россия
42,1263423,Петровы в гриппе,6.815,6.6,45912,3352,2020,"драма, фантастика",Кирилл Серебренников,953572,"Россия, Франция, Швейцария, Германия"
43,468136,Любовь в большом городе 3,6.139,5.0,44179,882,2013,"комедия, мелодрама, фэнтези","Марюс Вайсберг, Дэвид Додсон","42472, 247279","Россия, Украина"
44,724982,Звезда,7.237,7.0,47800,1108,2014,"мелодрама, комедия, драма",Анна Меликян,251015,Россия
45,843686,Лермонтов,8.017,0.0,52570,0,2014,"драма, биография",Максим Беспалый,2309190,Россия
46,1041718,Лес,6.319,5.9,54956,262,2018,драма,Роман Жигалов,4685543,Россия
47,81371,Волкодав из рода Серых Псов,4.326,5.6,48502,4298,2006,"фэнтези, боевик, приключения",Николай Лебедев,231394,Россия
48,880665,Пиковая дама: Черный обряд,5.124,5.2,49417,1693,2015,ужасы,Святослав Подгаевский,2551883,Россия
49,1006718,Карп отмороженный,7.009,6.5,50853,510,2017,"комедия, драма",Владимир Котт,1121000,Россия
50,986922,Если бы да кабы,7.233,6.1,54302,24,2016,"комедия, мелодрама",Олег Туранский,1634498,"Украина, Россия"
51,254763,День радио,8.009,7.9,46504,393,2003,комедия,Сергей Петрейков,1101287,Россия
52,659909,Со мною вот что происходит,7.299,7.4,52425,1040,2012,драма,Виктор Шамиров,558079,Россия
53,279165,Дом Солнца,7.154,6.2,44684,774,2009,"мелодрама, музыка",Гарик Сукачев,261693,Россия
54,841770,Про любовь,6.646,6.3,50427,1049,2015,комедия,Анна Меликян,251015,Россия
55,705350,Класс коррекции,6.829,6.9,48089,1241,2014,драма,Иван И. Твердовский,2163570,Россия
56,647937,Мужчина с гарантией,5.436,4.6,45015,670,2012,"мелодрама, комедия",Артем Аксененко,1815748,Россия
57,601022,Мачете убивает,5.772,5.6,46739,83670,2013,"боевик, комедия",Роберт Родригес,30966,"США, Россия"
58,838856,Статус: Свободен,5.861,5.5,45766,754,2015,"комедия, мелодрама",Павел Руминов,231276,Россия
59,481101,Утомленные солнцем 2: Цитадель,3.551,4.1,54511,2195,2011,"драма, военный",Никита Михалков,101749,Россия
60,80774,Водитель для Веры,7.166,7.1,54498,2033,2004,драма,Павел Чухрай,75784,"Россия, Украина"
61,5364390,Король и Шут: Сказка о Горшке и Князе,7.71,0.0,55267,0,2023,фэнтези,Рустам Мосафир,1762039,Россия
62,541055,Бой с тенью 3D: Последний раунд,6.367,5.7,61149,802,2011,"боевик, драма, криминал, приключения",Алексей Сидоров,539451,Россия
63,842524,72 часа,7.258,5.9,56348,118,2015,"военный, драма",Кира Ангелина,1601777,Россия
64,841956,Женщины против мужчин,3.767,2.6,49648,556,2015,комедия,Таир Мамедов,1600572,Россия
65,460432,Край,6.454,6.5,52205,3279,2010,драма,Алексей Учитель,273009,Россия
66,278156,Русалка,7.151,7.2,52287,3719,2007,драма,Анна Меликян,251015,Россия
67,1309166,Китобой,6.354,0.0,48277,0,2020,"драма, приключения",Филипп Юрьев,2421165,"Россия, Польша, Бельгия"
68,1112676,Бультерьер,7.049,0.0,62858,0,2022,"драма, спорт",Василий Быстров,1649315,Россия
69,607084,Няньки,4.977,3.7,49172,455,2012,"комедия, семейный",Ашот Кещян,2233226,Россия
70,422939,На море!,6.716,6.2,52785,529,2008,комедия,Ярослав Чеважевский,1473147,Россия
71,4517648,"Мама, я дома",6.873,6.7,74811,330,2021,драма,Владимир Битоков,4428042,Россия
72,1366040,Шугалей,6.936,0.0,59829,0,2020,"боевик, приключения",Денис Нейманд,967739,Россия
73,840818,Чемпионы: Быстрее. Выше. Сильнее,7.061,6.2,56424,411,2016,"спорт, драма",Артем Аксененко,1815748,Россия
74,41531,"На Дерибасовской хорошая погода, или На Брайтон-Бич опять идут дожди",6.981,6.0,55792,2078,1992,"боевик, комедия, криминал",Леонид Гайдай,191587,"Россия, США"
75,395423,Домовой,7.085,6.9,56693,1451,2008,"триллер, криминал",Карен Оганесян,1209592,Россия
76,915270,Хороший мальчик,6.631,6.3,54811,915,2016,комедия,Оксана Карас,2371166,Россия
77,571250,Беременный,2.523,3.9,50654,3614,2011,комедия,Сарик Андреасян,1627871,Россия
78,542574,Бабло,6.658,6.4,56795,820,2011,"комедия, криминал",Константин Буслов,1130419,Россия
79,592275,Тот ещё Карлосон!,2.623,4.1,54135,3692,2012,"фэнтези, комедия, семейный",Сарик Андреасян,1627871,Россия
80,40966,Прогулка,7.683,7.2,54945,2087,2003,"драма, мелодрама",Алексей Учитель,273009,Россия
81,1289029,Зоя,4.56,0.0,56136,0,2020,"история, биография, военный, драма","Максим Бриус, Леонид Пляскин","1691716, 1810705",Россия
82,705353,Коробка,6.891,6.3,53289,278,2015,"драма, спорт, комедия",Эдуард Бордуков,2810939,Россия
83,1124682,Яга. Кошмар тёмного леса,5.616,4.7,74594,2147,2020,"ужасы, фэнтези",Святослав Подгаевский,2551883,Россия
84,652760,Джунгли,5.29,5.0,57391,1301,2012,"мелодрама, комедия, приключения",Александр Войтинский,1720845,Россия
85,7967,Кукушка,7.662,7.7,56848,8077,2002,"драма, военный, комедия",Александр Рогожкин,39440,Россия
86,1354896,Мой папа не подарок,7.639,0.0,69961,0,2021,"комедия, семейный","Александр Карпиловский, Родион Николайчук","1130993, 3838894",Россия
87,5105003,Зёма 3. Новогодний замес,6.481,0.0,71361,0,2021,комедия,Вадим Валиуллин,4140261,Россия
88,1044422,Новогодний переполох,6.41,0.0,62838,0,2017,"комедия, семейный",Кирилл Папакуль,1551958,Россия
89,104984,Параграф 78: Фильм первый,4.709,4.9,55321,2233,2007,"фантастика, боевик, триллер",Михаил Хлебородов,573161,Россия
90,617301,Кококо,6.905,6.7,57982,971,2012,"драма, комедия",Авдотья Смирнова,456567,Россия
91,644706,22 минуты,6.365,5.3,62603,854,2014,боевик,Василий Сериков,231225,Россия
92,271732,ЖАRА,4.212,4.3,55076,1562,2006,"комедия, мелодрама",Резо Гигинеишвили,1172935,Россия
93,1399249,Родитель,7.219,0.0,58229,0,2021,драма,Влад Фурман,544342,Россия
